He's Gonna Step On You Again,John Kongos,4:23,"rock,70s,funk,psychedelic",John+Kongos/_/He%27s+Gonna+Step+on+You+Again
Hate (I Really Don't Like You),Plain White T's,3:44,"indie,rock,poppunk,alternative,emo",Plain+White+T%27s/_/Hate+(I+Really+Don%27t+Like+You)
Wanna Be With You,"Earth, Wind & Fire",4:35,"soul,80s,funk,slow,lovesongs","Earth,+Wind+&+Fire/_/Wanna+Be+with+You"
We Takin' Over,"DJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",,"hip-hop,rap,hiphop,miami","DJ+Khaled/_/We+Takin+Over+(Featuring+T.I.+Akon,+Birdman,+Lil+Wayne,+Fat+Joe+&+Rick+Ross)"
Little Thing Called Love,Neil Young,,"rock,80s,singer-songwriter,love,1982,eclectonia,neilyoung-littlethingcalledlove",Neil+Young/_/Little+Thing+Called+Love
I Do,Lisa Loeb,3:45,"pop,femalevocalists,alternative,90s,singer-songwriter",Lisa+Loeb/_/I+Do
Giving Up On Love,Rick Astley,7:15,"80s,eighties,pop,love",Rick+Astley/_/Giving+Up+on+Love
Number Wonderful,Rock Flowers,2:22,,Rock+Flowers/_/Number+Wonderful
Yankee Rose,David Lee Roth,2:31,"hardrock,rock,80s,davidleeroth,classicrock",David+Lee+Roth/_/Yankee+Rose
Alley-Oop,The Dyna-Sores,2:30,"cool,rhythmandblues,midtempo,tag:kingkong,tag:jungle,60s,1960s",The+Dyna-Sores/_/Alley-Oop
Live Your Life,T.I. Featuring Rihanna,,"hip-hop,rnb,ti,rihanna",T.I./_/Live+Your+Life+(Featuring+Rihanna)
Come Get It Bae,Pharrell Williams,3:22,"funk,pop,mileycyrus,2014",Pharrell+Williams/_/Come+Get+It+Bae
Redbone,Childish Gambino,3:27,"funk,soul,psychedelicsoul,neo-soul,synthfunk,p-funk,rnb",Childish+Gambino/_/Redbone
Happy,Bobby Darin,,"jazz,swing,oldies,malevocalists,easylistening",Bobby+Darin/_/Happy+-+Love+Theme+From+%22Lady+Sings+The+Blues%22
Will 2K,Will Smith Featuring K-Ci,,"hip-hop,rap,pop,rnb,hiphop",Will+Smith/_/Will+2k+%5BFeaturing+K-Ci%5D
Hold On To The Night,Hotel,4:27,westcoast,Hotel/_/Hold+on+to+the+night
Crawling Back,Roy Orbison,,"pop,rock,60s,oldies",Roy+Orbison/_/Crawling+Back
Don't Ever Be Lonely (A Poor Little Fool Like Me),Cornelius Brothers & Sister Rose,2:58,"soulandrnbclassics,70s,oldschoolsoul",Cornelius+Brothers+&+Sister+Rose/_/Don%27t+Ever+Be+Lonely+(A+Poor+Little+Fool+Like+Me)
Downtown,One 2 Many,4:23,"80s,pop,norwegian,1988",One+2+Many/_/Downtown
Jungle,Jamie N Commons & X Ambassadors,3:10,indie,X+Ambassadors+&+Jamie+N+Commons/_/Jungle
Dura,Daddy Yankee,3:20,"reggaeton,lodm,latino,dancehall",Daddy+Yankee/_/Dura
Whiskey'd My Way,Morgan Wallen,3:00,"country,countrypop,contemporarycountry,bro-country",Morgan+Wallen/_/Whiskey%27d+My+Way
For You,Staind,3:49,"rock,alternativerock,staind,hardrock,metal",Staind/_/For+You
You're A Part Of Me,Gene Cotton With Kim Carnes,,"pop,80s,femalevocalists,softrock,rock",Kim+Carnes/_/You%27re+a+Part+of+Me+%5Bduet+with+Gene+Cotton%5D
"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,,"country,myfavorite,classiccountry,90s","Randy+Travis/_/Spirit+Of+A+Boy,+Wisdom+Of+A+Man"
RONDO,6ix9ine Featuring Tory Lanez & Young Thug,,"hip-hop,rap,trap,hiphop",6ix9ine/_/Rondo+(Featuring+Tory+Lanez+&+Young+Thug)
Dream On,Depeche Mode,5:16,"electronic,newwave,synthpop,depechemode,synthpop,80s",Depeche+Mode/_/Dream+On
Lucky You,Eminem Featuring Joyner Lucas,,"rap,hip-hop,hiphop,eminem",Eminem/_/Lucky+You+(Featuring+Joyner+Lucas)
***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,4:10,"hiphop,bowdownbitches,iwokeuplikethis,trap,flawless",Beyonc%C3%A9/_/***Flawless+(feat.+Chimamanda+Ngozi+Adichie)
Too Hot,Kool & The Gang,5:07,"7soul,soul,funk",Kool+&+the+Gang/_/Too+Hot
Like Strangers,The Everly Brothers,1:58,"60s,everlybrothers,oldies",The+Everly+Brothers/_/Like+Strangers
Drop By My Place,Little Carl Carlton,2:27,7soul,Little+Carl+Carlton/_/Drop+By+My+Place
Gypsy Road,Cinderella,4:01,"hardrock,80s,hairmetal,glammetal",Cinderella/_/Gypsy+Road
Blue Guitar,Richard Chamberlain,2:41,"easylistening,traditionalpop,brillbuilding,bacharachanddavid",Richard+Chamberlain/_/Blue+Guitar
Like This,Kelly Rowland Featuring Eve,,"rnb,pop,femalevocalists,soul,hip-hop",Kelly+Rowland/_/Like+This+(Featuring+Eve)
Good Combination,Sonny & Cher,2:58,singer,Sonny+&+Cher/_/Good+Combination
Dynamite,BTS,3:19,"pop,disco,bts,kpop,k-pop,dynamite",BTS/_/Dynamite
He Don't Really Love You,The Delfonics,,"soul,oldschoolsoul,phillysoul,thedelfonics,wmxd",The+Delfonics/_/He+Don%27t+Really+Love+You
Theme From Dynasty,Bill Conti,1:33,"soundtrack,instrumental",Dominik+Hauser/_/Dynasty+-+Theme+from+the+Television+Series+(Bill+Conti)
I Want It All,Queen,4:41,"classicrock,rock,80s,hardrock,queen",Queen/_/I+Want+It+All
Just One More Day,Otis Redding,2:55,"soul,rhythmandblues,60s,oldies",Otis+Redding/_/Just+One+More+Day
Jennifer,Bobby Sherman,2:36,"70s,romantic,ballad,songsaboutlove",Bobby+Sherman/_/Jennifer
Hold Tight,Justin Bieber,4:14,"pop,sexy,rnb,r&b",Justin+Bieber/_/Hold+Tight
A Little More Summertime,Jason Aldean,3:39,"2016,country,moderncountry,10s",Jason+Aldean/_/A+Little+More+Summertime
Think,James Brown And The Famous Flames,2:47,"soul,funk,tungt09-,northernsoul",James+Brown+&+The+Famous+Flames/_/Think
But You're Mine,Sonny & Cher,3:00,singer,Sonny+&+Cher/_/But+You%27re+Mine
Nobody,Sylvia,3:15,"80s,classiccountry,country,femalevocalists",Sylvia/_/Nobody
Always Something There To Remind Me,Naked Eyes,,"dmajor,1983,avocal-centricaesthetic,mildrhythmicsyncopation,prominentuseofsynth,asubtleuseofpairedvocalharmony,syntheticsonority",Naked+Eyes/_/Always+Something+There+to+Remind+Me+-+2018+Remaster
Rock With You,Inner Circle,4:23,"reggae,chill",Inner+Circle/_/Rock+With+You
You Sang To Me,Marc Anthony,3:47,"pop,latin,love,marcanthony,latinpop",Marc+Anthony/_/You+Sang+To+Me
Stardust,Frank Sinatra,3:09,"jazz,swing,malevocalists,oldies",Frank+Sinatra/_/Stardust
Errrbody,Yo Gotti,4:21,"rap,hip-hop,dirtysouth,southernrap,hiphop",Yo+Gotti/_/Errrbody
I'll See You In My Dreams,Pat Boone,2:45,"oldies,easylistening",Pat+Boone/_/I%27ll+See+You+in+My+Dreams
Lonely Wind,Kansas,6:58,"progressiverock,rock,progressiv",Kansas/_/Lonely+Wind
Bad Luck,Khalid,3:51,"soul,rnb,pop,alternativernb,alternative",Khalid/_/Bad+Luck
Unsteady,X Ambassadors,3:12,"indie,alternative,kingdom,malevocalists",X+Ambassadors/_/Unsteady
Without Love (There Is Nothing),Tom Jones,3:45,"pop,70s,amgold",Tom+Jones/_/Without+Love+(There+Is+Nothing)
Shake It Up,Bad Company,3:58,"hardrock,rock",Bad+Company/_/Shake+It+Up
Back Lit,Rod Wave,2:58,"trap,rap,hiphop,hip-hop",Rod+Wave/_/Back+Lit
Say You Will,Foreigner,3:59,"classicrock,80s,rock,foreigner,pop",Foreigner/_/Say+You+Will
Lamplight,David Essex,2:55,"rock,70s",David+Essex/_/Lamplight
Good Vibes,Chris Janson,2:45,"country,2010s,2019",Chris+Janson/_/Good+Vibes
Envy Me,Calboy,2:00,"rap,poprap,trap,2018,calboy",Calboy/_/Envy+Me
Sunshine,Jonathan Edwards,2:15,"70s,rock,folk",Jonathan+Edwards/_/Sunshine+(Go+Away+Today)
Twice As Nice,Clyde McPhatter,2:30,50srocknroll,Clyde+McPhatter/_/Twice+As+Nice
You And I,Lady Gaga,5:07,"pop,rock,piano,amazing,ladygaga",Lady+Gaga/_/Yo%C3%BC+and+I
Back When,Tim McGraw,4:58,country,Tim+McGraw/_/Back+When
Where Are We Going,Bobby Bloom,2:19,"70s,northernsoul",Bobby+Bloom/_/Where+Are+We+Going
Groovy Grubworm,Harlow Wilcox and the Oakies,,"guitar,instrumental,american,rockandroll,60s,unitedstates,rock'nroll",Harlow+Wilcox+&+The+Oakies/_/Groovy+Grubworm
Woman From Tokyo,Deep Purple,6:41,"hardrock,classicrock,rock,70s,deeppurple",Deep+Purple/_/Woman+From+Tokyo
Hay,Crucial Conflict,4:17,"rap,90s,hiphop,classic",Crucial+Conflict/_/Hay
"Want It, Need It",Plies Featuring Ashanti,,"hip-hop,rap,dirtysouth,southernrap,hiphop","Plies/_/Want+It,+Need+It+(featuring+Ashanti)"
Cry,Lynn Anderson,3:04,"country,70s,cover,ballad",Lynn+Anderson/_/Cry
Escape Plan,Travis Scott,,"trap,rap,southernhiphop,travisscott",Travis+Scott/_/Escape+Plan
Love Is A Wonderful Thing,Michael Bolton,4:47,"pop,90s,1991",Michael+Bolton/_/Love+Is+a+Wonderful+Thing
I Don't Love You Anymore,The London Quireboys,4:31,"hardrock,rockballad,ballad",The+Quireboys/_/I+Don%27t+Love+You+Anymore
It's Too Late,Bobby Goldsboro,2:33,"northernsoul,soul",Bobby+Goldsboro/_/It%27s+Too+Late
The Power Of Love,Huey Lewis & The News,3:55,"80s,rock,soundtrack,pop,poprock",Huey+Lewis+&+The+News/_/The+Power+of+Love
442 Glenwood Avenue,The Pixies Three,2:10,"early60s,wxyz",The+Pixies+Three/_/442+Glenwood+Avenue
"Que Sera, Sera (Whatever Will Be, Will Be)",Mary Hopkin,3:04,"folk,60s,femalevocalists,british,oldies","Mary+Hopkin/_/Que+Sera,+Sera+(Whatever+Will+Be,+Will+Be)"
It Won't Be Wrong,The Byrds,2:56,"60s,rock,folkrock,classicrock",The+Byrds/_/It+Won%27t+Be+Wrong
Pushin' Me Away,Jonas Brothers,,"pop,poprock,disney,rock,poppunk",Jonas+Brothers/_/07+Pushin+Me+Away
Headlines (Friendship Never Ends),Spice Girls,,"pop,lovesong,spicegirls",Spice+Girls/_/Headlines+(Friendship+Never+Ends)
Come On Up,The Young Rascals,2:47,"60s,classicrock,soul,rock,oldies",The+Young+Rascals/_/Come+On+Up+-+Single+Version
It Won't Stop,Sevyn Streeter Featuring Chris Brown,,,Sevyn+Streeter+featuring+Chris+Brown/_/It+won%27t+stop+(Alizzz+remix)
Money So Big,Yeat,2:40,"money,rap,neo-psychedelia,newjazz",Yeat/_/Mon%C3%ABy+So+Big
Private Eye,The Olympics,2:23,"soul,northernsoul,60s,all,oldies",The+Olympics/_/Private+Eye
A Beautiful Story,Sonny & Cher,,"pop,60s,oldies,rock,american",Sonny+&+Cher/_/A+Beautiful+Story+-+LP+%2F+Single+Version
Break The Rules,Charli XCX,3:24,"pop,loveatfirstlisten,bestof2014,electropop",Charli+XCX/_/Break+the+Rules
Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator",,"rap,hip-hop,gangstarap,westcoast,hiphop",The+Game/_/Martians+Vs+Goblins+(featuring+Lil+Wayne+&+Tyler+The+Creator)
Time Of The Season,The Zombies,3:31,"60s,classicrock,psychedelic,oldies,rock",The+Zombies/_/Time+of+the+Season
Just Hold On,Steve Aoki & Louis Tomlinson,3:18,"dance,edm,electronic,pop,louistomlinson,tropicalhouse",Steve+Aoki/_/Just+Hold+On
Do You Wanna Dance,Ramones,1:55,"punkrock,punk,cover,70s",Ramones/_/Do+You+Wanna+Dance%3F
Wicked,Ice Cube,3:56,"hip-hop,gangstarap,hiphop,rap,westcoastrap,1992,icecube",Ice+Cube/_/Wicked
Fortuneteller,Bobby Curtola,2:36,"oldies,60s,easylistening,soul",Bobby+Curtola/_/Fortune+Teller
Yeah,Joe Nichols,3:50,"country,summer",Joe+Nichols/_/Yeah
Get Used To It,Roger Voudouris,3:03,"adultcontemporary,rock",Roger+Voudouris/_/Get+Used+To+It
I'm A Believer,Giant,5:26,"hardrock,rock,aor,hairmetal",Giant/_/I%27m+A+Believer
Say You Do,Dierks Bentley,3:39,"country,2014",Dierks+Bentley/_/Say+You+Do
Cardigan,Taylor Swift,3:59,"chamberpop,folk,folkpop,softrock,singer-songwriter,indie,indierock",Taylor+Swift/_/cardigan
The Blues,Tony Toni Tone,4:10,"newjackswing,rnb,soul,90s",Tony+Toni+Ton%C3%A9/_/The+Blues
Rush Rush,Paula Abdul,4:52,"pop,90s,love,femalevocalists,paulaabdul",Paula+Abdul/_/Rush+Rush
I Won't Let You Down,OK Go,3:43,"2014,indierock,fun",OK+Go/_/I+Won%27t+Let+You+Down
SUVs (Black On Black),Jack Harlow & Pooh Shiesty,2:37,"rap,hip-hop,jackharlow",Jack+Harlow/_/SUVs+(Black+on+Black)
Ben,Michael Jackson,2:46,"pop,70s",Michael+Jackson/_/Ben+-+Single+Version
Laughter In The Rain,Neil Sedaka,2:50,"oldies,70s,pop,romantic",Neil+Sedaka/_/Laughter+In+The+Rain
Promise,Ciara,4:27,"rnb,ciara,sexy,soul,pop,femalevocalists",Ciara/_/Promise
Virginia Beach,Drake,4:11,"rnb,chipmunksoul,poprap,trap",Drake/_/Virginia+Beach
Memphis,Lonnie Mack,2:29,instrumental,Lonnie+Mack/_/Memphis
You're Just The Right Size,The Salsoul Orchestra,4:46,"funk,soul,disco,kss1984-great",The+Salsoul+Orchestra/_/You%27re+Just+the+Right+Size
Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",,,"Ke$ha+Featuring+Lil+Wayne,+Wiz+Khalifa,+T.I.+&+Andre+3000/_/Sleazy+Remix+2.0+Get+Sleazier"
Love Song,311,3:29,"cover,reggae,alternative,alternativerock,rock",311/_/Love+Song
Wow.,Post Malone,2:29,"rap,hip-hop,hiphop,trap",Post+Malone/_/Wow.
Smooth Operator,Sarah Vaughan,2:20,"jazz,pop,vocal,usa,femalesinger,coolistherule",Sarah+Vaughan/_/Smooth+Operator
Serpentine Fire,"Earth, Wind & Fire",3:50,"funk,70s,soul,funky","Earth,+Wind+&+Fire/_/Serpentine+Fire"
The Hunter Gets Captured By The Game,The Marvelettes,2:51,"motown,soul,oldschoolsoul,oldies",The+Marvelettes/_/The+Hunter+Gets+Captured+By+The+Game
Speak,Godsmack,3:55,"hardrock,metal,alternativemetal,heavymetal,godsmack",Godsmack/_/Speak
Amnesia,5 Seconds Of Summer,3:57,"pop,australian,poprock,loveatfirstlisten,2014,sad",5+Seconds+of+Summer/_/Amnesia
Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,,,Tupac+Featuring+The+Notorious+B.I.G./_/Runnin+(Dying+To+Live)
halfcrazy,Musiq,4:14,"soul,slowjams,rnb,neo-soul",Musiq/_/Halfcrazy
It Matters To Her,Scotty McCreery,2:51,country,Scotty+McCreery/_/It+Matters+to+Her
Get Up,50 Cent,3:14,"rap,50cent,hiphop,hip-hop",50+Cent/_/Get+Up
Hard Headed Woman,Elvis Presley With The Jordanaires,1:53,"rocknroll,50s,rock,classicrock,oldies",Elvis+Presley/_/Hard+Headed+Woman
Rolling In The Deep,Adele,3:48,"soul,pop,femalevocalists,adele,british",Adele/_/Rolling+in+the+Deep
You Got Lucky,Tom Petty And The Heartbreakers,3:36,"classicrock,rock,80s",Tom+Petty+and+The+Heartbreakers/_/You+Got+Lucky
Hollaback Girl,Gwen Stefani,3:19,"pop,dance,gwenstefani,femalevocalists",Gwen+Stefani/_/Hollaback+Girl
For What It's Worth,King Curtis & The Kingpins,,"cover,funky16corners",King+Curtis/_/For+What+It%27s+Worth
The Bad Touch,Bloodhound Gang,4:20,"rock,alternative,dance,alternativerock,comedy,sex",Bloodhound+Gang/_/The+Bad+Touch
You Got It,VEDO,3:23,"tiktok,rnb,simping",VEDO/_/You+Got+It
Lady,Jack Jones,2:42,"swing,easylistening,jazz,lounge,oldies,lovesongs",Jack+Jones/_/Lady
December,Collective Soul,6:20,"90s,alternativerock,rock,alternative,collectivesoul",Collective+Soul/_/December
I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,3:40,"cover,darrencriss,glee,disco,blaineanderson",Glee+Cast/_/I%27m+Not+Gonna+Teach+Your+Boyfriend+How+to+Dance+with+You
Xanny,Billie Eilish,4:03,"alternativernb,glitchpop,pop,indiepop",Billie+Eilish/_/xanny
Owe Me,Big Sean,4:31,"hip-hop,rap,hiphop,goodmusic",Big+Sean/_/Owe+Me
She Drives Me Out Of My Mind,The Swingin' Medallions,Invalid Information,Invalid Information,Invalid Information
Walk Away,Kelly Clarkson,3:06,"pop,poprock,femalevocalists,rock,kellyclarkson",Kelly+Clarkson/_/Walk+Away
Leave The Pieces,The Wreckers,3:38,"country,femalevocalists,thewreckers,pop",The+Wreckers/_/Leave+the+Pieces
(You Drive Me) Crazy,Britney Spears,3:17,"pop,90s,dance,britneyspears",Britney+Spears/_/(You+Drive+Me)+Crazy
The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,1:41,,Paul+Anka-Geo.+Hamilton+IV-Johnny+Nash/_/The+Teen+Commandments
Big Time,Lou Christie,2:02,"60s,pop,oldies,northernsoul",Lou+Christie/_/Big+Time
Sweet Talkin' Guy,The Chiffons,,"60s,pop,oldies,femalevocalists,soul",The+Chiffons/_/Sweet+Talkin+Guy
All I Wanna Do Is Make Love To You,Heart,5:07,"80s,rock,classicrock,femalevocalists",Heart/_/All+I+Wanna+Do+Is+Make+Love+to+You
Mercy,Dave Matthews Band,,"alternativerock,altrock",Dave+Matthews+Band/_/Mercy
I Still Haven't Found What I'm Looking For,David Cook,,"rock,singer-songwriter,alternativerock",David+Cook/_/I+Still+Haven%27t+Found+What+I%27m+Looking+For
Is This Love,Pat Travers Band,5:26,"bluesrock,rock,classicrock,blues",Pat+Travers+Band/_/Is+This+Love
Searchin',Ace Cannon,2:29,"60s,saxophone,blue,sax",Ace+Cannon/_/Searchin
I Still Have Dreams,Richie Furay,3:26,"americana,countryrock,folkrock",Richie+Furay/_/I+Still+Have+Dreams
"Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,,"quevedo,indie,rap,house","Bizarrap/_/Quevedo:+Bzrp+Music+Sessions,+Vol.+52"
I'm So Lonesome I Could Cry,B.J. Thomas And The Triumphs,3:06,,B.J.+Thomas+&+The+Triumphs/_/I%27m+So+Lonesome+I+Could+Cry
Trading Places,Usher,4:30,"rnb,usher,sexy,soul",Usher/_/Trading+Places
Hot Smoke & Sasafrass,The Bubble Puppy,2:54,"poppunk,emo,mathrock,midwestemo,indierock",Hot+Mulligan/_/And+I+Smoke
Angel,Aretha Franklin,4:26,"soul,femalevocalists,arethafranklin",Aretha+Franklin/_/Angel
Girl I Am Searching For You,Stevie B,4:39,"freestyle,pop,80s,rnb,dance,90s",Stevie+B/_/Girl+I+Am+Searching+for+You
Sweetness,Jimmy Eat World,3:38,"alternativerock,rock,alternative,emo,jimmyeatworld",Jimmy+Eat+World/_/Sweetness
I Can't Believe You Love Me,Tammi Terrell,2:38,"motown,soul",Tammi+Terrell/_/I+Can%27t+Believe+You+Love+Me
Nothing's Gonna Stop Me Now,Samantha Fox,3:44,"80s,pop,samanthafox,femalevocalists",Samantha+Fox/_/Nothing%27s+Gonna+Stop+Me+Now
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,"poprock,rock,pop,alternative,alternativerock",Maroon+5/_/Moves+Like+Jagger+featuring+Christina+Aguilera+(Studio+Recording+From+The+Voice+Performance)
Last Memory,TakeOff,2:42,takeoff,Takeoff/_/Last+Memory
Put It Where You Want It,The Crusaders,5:27,"funk,jazz,jazzfusion,thecrusaders",The+Crusaders/_/Put+It+Where+You+Want+It
Monster,Imagine Dragons,4:10,"alternative,alternativerock,rock",Imagine+Dragons/_/Monster
I've Lost You/The Next Step Is Love,Elvis Presley,Invalid Information,Invalid Information,Invalid Information
Lick Back,EST Gee,1:33,"rap,drill,kentucky,hiphop",EST+Gee/_/Lick+Back
I Did It,Dave Matthews Band,3:33,"alternativerock,rock,alternative",Dave+Matthews+Band/_/I+Did+It
Paid The Fine,Young Thug & Gunna Featuring Lil Baby & YTB Trench,3:22,"trap,rap,southernrap","Young+Stoner+Life,+Young+Thug+&+Gunna/_/Paid+the+Fine+(feat.+Lil+Baby+&+YTB+Trench)"
Soul Serenade,Willie Mitchell,2:16,"instrumental,guitar,soul,60s,oldies",Willie+Mitchell/_/Soul+Serenade
Pray 4 Love,Rod Wave,,"trap,rap,hiphop,hip-hop",Rod+Wave/_/Pray+4+Love
Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,5:26,"rap,crunk,hip-hop,hiphop",Lil+Jon+&+The+East+Side+Boyz/_/Get+Low
Never Grow Up (Taylor's Version),Taylor Swift,4:52,country,Taylor+Swift/_/Never+Grow+Up+(Taylor%27s+Version)
Hearts,Jackie Wilson,,"soul,rhythmandblues,motown,oldies","Jackie+Wilson/_/Hearts+-+Live+On+The+Ed+Sullivan+Show,+April+1,+1962"
Stay,Shakespear's Sister,3:48,"90s,pop,femalevocalists,80s,rock",Shakespear%27s+Sister/_/Stay
Bobby's Girl,Marcie Blane,2:15,"oldies,60s,femalevocalists",Marcie+Blane/_/Bobby%27s+Girl
Follow Me,Uncle Kracker,3:36,"pop,unclekracker,rock,alternative,country",Uncle+Kracker/_/Follow+Me
Choppa Style,Choppa Featuring Master P,,,Choppa+Featuring+Master+P/_/Choppa+Style
Cherry Berry Wine,Charlie Mccoy,2:36,"blues,country,harmonica",Charlie+McCoy/_/Cherry+Berry+Wine
Rhythm Of The Rain,Gary Lewis And The Playboys,2:12,"60s,cover",Gary+Lewis+&+The+Playboys/_/Rhythm+of+the+Rain
Why Can't I Have You,The Cars,4:04,"80s,newwave,rock",The+Cars/_/Why+Can%27t+I+Have+You
Lady Is A Tramp,Glee Cast,2:46,"cover,glee,jazz,puck",Glee+Cast/_/Lady+Is+a+Tramp
Humility,Gorillaz Featuring George Benson,,"electronic,alternative,hip-hop,rock,indie",Gorillaz/_/Humility+(Featuring+George+Benson)
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,,"country,moderncountry,blakeshelton,malecountry",Blake+Shelton/_/Boys+Round+Here+(featuring+Pistol+Annies+and+Friends)
Billionaire,Travie McCoy Featuring Bruno Mars,,"chill,traviemccoy,uktop40,ustop40",Travie+McCoy/_/Billionaire+(Featuring+Bruno+Mars)
Love Me Now,Brook Benton,,"soul,rhythmandblues,blues,50s",Brook+Benton/_/Love+Me+Now
Macho Man,Village People,3:26,"disco,70s,dance,oldies",Village+People/_/Macho+Man
Hallelujah,Justin Timberlake & Matt Morris Featuring Charlie Sexton,,"covers,cover,r&b,talent",Justin+Timberlake/_/Hallelujah+(feat.+Charlie+Sexton)
Buttons,The Pussycat Dolls Featuring Snoop Dogg,3:51,"sexy,iconic,snoopdogg,strip,lapdance,striptease",The+Pussycat+Dolls/_/Buttons+-+Featuring+Big+Snoop+Dogg
Cuddly Toy (Feel For Me),Roachford,,"80spop,1988,raktoverdisc",Roachford/_/Cuddly+toy+(feel+for+me)
Love Has Finally Come At Last,Bobby Womack & Patti LaBelle,5:31,"soul,chill",Bobby+Womack/_/Love+Has+Finally+Come+At+Last
Whole Lot Of Shakin' In My Heart (Since I Met You),The Miracles,,"soul,motown,60s,rhythmandblues,oldies",Smokey+Robinson+and+The+Miracles/_/Whole+Lot+Of+Shakin+In+My+Heart+(Since+I+Met+You)
Medicine,Queen Naija,3:39,"rnb,r&b,2018,hip-hop,soul,hiphop",Queen+Naija/_/Medicine
Club At The End Of The Street,Elton John,4:38,"pop,90s",Elton+John/_/Club+At+The+End+Of+The+Street
Love Of My Life,Harry Styles,3:11,"pop,rock,poprock,rnb",Harry+Styles/_/Love+of+My+Life
Cheap Sunglasses,ZZ Top,4:48,"classicrock,rock,bluesrock,southernrock,hardrock",ZZ+Top/_/Cheap+Sunglasses
Harlem Nocturne,The Viscounts,2:22,"jazz,rockandroll,60s,rocknroll",The+Viscounts/_/Harlem+Nocturne+-+Single+Version
Sayin' Sorry (Don't Make It Right),Denise Lopez,4:41,"tobelistenedinto,80s,dance,femalevocalists",Denise+Lopez/_/Sayin+Sorry+(Don%27t+Make+It+Right)
Alice In Wonderland,Neil Sedaka,2:30,"oldies,60s,peranapachu,1960s",Neil+Sedaka/_/Alice+in+Wonderland
So Small,Carrie Underwood,3:45,"country,femalevocalists,carrieunderwood,pop",Carrie+Underwood/_/So+Small
All Or Nothing,O-Town,10:13,"singer-songwriter,poprock,heartlandrock,softrock,pop,countryrock",Taylor+Swift/_/All+Too+Well+(10+Minute+Version)+(Taylor%27s+Version)+(From+the+Vault)
Penny Lover,Lionel Richie,3:46,"soul,80s,lovesongs,lionelrichie",Lionel+Richie/_/Penny+Lover
What Is Love?,The Playmates,,"fun,american,rockandroll,50s,malevocalists",The+Playmates/_/What+Is+Love
Anaconda,Nicki Minaj,4:20,"rap,hip-hop,veryintelligentlyrics,loveatfirstlisten,2014",Nicki+Minaj/_/Anaconda
The Woman I Love,B.B. King,2:56,8of10stars,B.B.+King/_/The+Woman+I+Love
You Don't Know Girls,Kathy Linden,,oldies,Kathy+Linden/_/You+Don%27t+Know+Girls
TATI,6ix9ine Featuring DJ SPINKING,,"hip-hop,rap,trap,hiphop",6ix9ine/_/TATI+(Featuring+DJ+SPINKING)
Pipe Dream,Blues Magoos,2:27,"60s,psychedelicrock,1967,garagerock",The+Blues+Magoos/_/Pipe+Dream
Take Me To Church,Hozier,4:02,"indie,soul,kick,favoritetrackrightnow",Hozier/_/Take+Me+to+Church
You Better Get It,Joe Tex,3:21,"soul,funk,joetex,rhythmandblues,mixed,blues",Joe+Tex/_/You+Better+Get+It
What You Know Bout Love,Pop Smoke,2:40,"rap,hiphop,2020,popsmoke,2020s",Pop+Smoke/_/What+You+Know+Bout+Love
The Weekend,Brantley Gilbert,3:08,"country,2010s,2016",Brantley+Gilbert/_/The+Weekend
Way Down,Elvis Presley,2:32,"rocknroll,rock,70s,oldies,elvispresley",Elvis+Presley/_/Way+Down
"Ruby, Don't Take Your Love To Town",Kenny Rogers & The First Edition,3:00,"country,kennyrogers,classiccountry",Kenny+Rogers/_/Ruby+Don%27t+Take+Your+Love+to+Town
Behind Bars,Slick Rick,3:50,"hip-hop,rap,1994,90s",Slick+Rick/_/Behind+Bars
Danger,Vic Dana,2:24,"oldies,easylistening,pop,60s,malevocalists",Vic+Dana/_/Danger
I Hear Trumpets Blow,The Tokens,2:42,doowop,The+Tokens/_/I+Hear+Trumpets+Blow
Let's Get It Up,AC/DC,3:54,"hardrock,classicrock,rock,heavymetal",AC%2FDC/_/Let%27s+Get+It+Up
The Three Bells,The Browns,2:51,"oldies,50s,country",The+Browns/_/The+Three+Bells
Satin Sheets,Bellamy Brothers,4:35,"country,70s",The+Bellamy+Brothers/_/Satin+Sheets
For Your Precious Love,"Oscar Toney, Jr.",,"soul,deepsoul,northernsoul,northern","Oscar+Toney,+Jr./_/For+Your+Precious+Love"
Come See Me,Rod Wave,3:10,"trap,rap,hiphop,hip-hop",Rod+Wave/_/Come+See+Me
(There's Gotta Be) More To Life,Stacie Orrico,3:21,"pop,christian,femalevocalists,2003",Stacie+Orrico/_/(There%27s+Gotta+Be)+More+to+Life
